product_id,brand_name,review_id,review_title,review_text,author,review_date,review_rating,is_a_buyer,pro_user,review_label,product_title,mrp,price,product_rating,product_rating_count,product_tags,product_url,review_year,sentiment
435111,L'Oreal Paris,16752704,Nice,Really good,Riya Ahuja,23/1/2021,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,22471472,A best eyeliner for beginner,A best eyeliner for smudgeproof catlook,Sangeetha Mathavan,18/1/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,23189335,Loved it,The pen shape is very easy to use and the winged liner tool does help add structure when used. I wish the tip was a little better…it starts fraying with regular use quickly.,Krati Gupta,28/2/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,21568181,Absolutely waterproof,Long lasting and waterproof. Best eye liner from l'oreal,Dhruvi Pandya,26/11/2021,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,21158751,"Easy to use, dark and long-lasting",I have been using it for a while and it is the eyeliner I have been most satisfied with till now. The eyeliner stays on and doesn't get unevenly erased even after a day. Most of all it is easy to apply and convenient. The colour is also quite dark black.,Aditi Agrawal,31/10/2021,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,16825196,Pigmented,"I was using maybelline pen liner, for a while. Switching to this product was a great idea. The cat eye tool is really helpful for getting the perfect cat eye look. This pen is pigmented as well. Loved the formula",Niharika Kumari,28/1/2021,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,11562559,Anybody can become a pro,"With this liner, anyone can become a pro in the various techniques of applying an eye liner. It's super sleek, the quickest way to line our eyes.",Madhumitha Raj,1/12/2019,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,15214367,Great product,Very handy and the pigmentation is also nice. Love this,sunetra ray,18/10/2020,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2020,Positive
435111,L'Oreal Paris,10734291,Easy cat eyes,"You can easily apply liner with cat look, and it's stay for long. Love this eyeliner pen.",Janvi Parab,3/10/2019,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,17192829,Brush tip is the winner,"The brush tip is super soomth and glides on easily in one stroke. Finish is not super glossy , wear time is good. You will have to try stencil few times to perfect thr application.",Sonal Patwa,25/2/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,23942360,Good one,"This liner such a fine tip, that u can achieve precision. Also, its better than Nykaa’s eyeliner.",Keerthana Reddy,12/4/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,22652912,Life saver,So good! The wing stencil is a life saviour !,Maahi Js,28/1/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,27554653,Product that does what it claims!!!,"Yes, you can get a perfect wing liner using this. Must buy!!",Sanjana Sanghvi,8/8/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,22270749,OMG!,Just loved it! So easy to apply and so precise the tip is… and doesn’t smudge,Sugam,3/1/2022,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,21533929,Value for Money,Loved the eyeliner. The stick is light and tip is perfect ensures easy application.,Shrinidhi Giri,24/11/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,21235284,Perfect,I’m usually not good with eyeliners but this one works like a charm. So easy to use- must buy!,Vidushi Sharma,5/11/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,21195637,Easy,"Glides smooth and matte, the template is needed",asmita d,2/11/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,21004227,In love with this liner,"Such a smooth application, easily applicable. Its easy to wear cat eye with this .",Bhargavi Chundawat,20/10/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,20801918,Eyeliner,Best eyeliner ever its my 4th pencil i just love,Rajdeepsinh Zala,8/10/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,20303517,BEST,This is an investment. It’s a time saver. Literally. Highly recommend,Melora Mendes,2/9/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,20155359,Must buy,Easy application.. A good purchase...,snigdha parmar,23/8/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,20017010,"""Product is Nice""","""It gives a different look""",Tulsi Shah,14/8/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,19619853,Smooth and easy application,It’s not intense jet black but definitely one of the easiest liner to apply in a hurry to get a perfect wing.,Noor,25/7/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,19447397,Easy,"Easy to use, smudge proof, long lasting, best pigmentation. Best product indeed !!",Sakshi Wadhawan,16/7/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,19113328,so so good,simply loved it..its so good..gives a well degined cat eye as per ur requirmnt...do gv a try,A K,22/6/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,18969347,Cat Eye eyeliner,It’s not waterproof nor smudge proof yet does a decent job when applied on powdered face.,Monalisa Shah,14/6/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,18224728,Loved it,Superb Eyeliner. excellent product .easy to apply and perfect product for beginners and pro users.longlasting.,kirti lad,8/5/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,17783992,Best eyeliner,"I have tried so so many different eyeliners, from Maybelline to MAC to Benefit. But this one from L'Oréal is just perfect for that winged liner. It creates the perfect stroke and sharp and clean lines. This must be my 5th purchase ❤️",Umang Gupta,13/4/2021,5,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,16140661,Nice and dark,Its Is great applicatior is really nice,Ishwari Kherde,8/12/2020,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2020,Positive
435111,L'Oreal Paris,5273829,Good pen liner,It has got just a classic design. This eyeliner pen is so good. It just creates a beautiful thin line. Damn good for beginners for creating wings. Kudos!,Arathy Krish Devarakonda,16/5/2019,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,16288670,Best eyeliner,"This is the best eyeliner I have ever used, so pigmented and lasts me the whole day.",Madhur Mendiratta,19/12/2020,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2020,Positive
435111,L'Oreal Paris,21125875,Okish,Won’t recommend as u need to constantly shake it to get ink out. Though it has a good felt tip to draw a wing before using liquid one over it to give good shape,salma ali,29/10/2021,2,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Negative
435111,L'Oreal Paris,10865915,Cat Eye liner.,The Stick provided along with the liner is not of much use. Not really happy.,pal asc,13/10/2019,2,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Negative
435111,L'Oreal Paris,24507691,Don’t buy this,It’s not smudge proof. Oil and moisture makes the eyeliner smudge on your lid. So don’t waste your money on this product and try buying from the other brand which claims to be smudge proof.,Richa Mahajan,3/5/2022,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Negative
435111,L'Oreal Paris,23383034,WORST EYELINER,"Extremely watery, doesn't come out easily and you have to press the tip very hard to make it work which spoils the liner and doesn't get precision Worst eyeliner i have used total waste of money",Shivangi Raina,13/3/2022,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Negative
435111,L'Oreal Paris,19615277,Bad review,"Not that good, it smudges very easily.",Protima Sarkar,25/7/2021,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Negative
435111,L'Oreal Paris,18270850,Worst eyeliner,The color was very light and not jet black.,Bhawyya Mittal,10/5/2021,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Negative
435111,L'Oreal Paris,17746642,Just half an hour stay,It stays only for half an hour,Aditi Shivhare,10/4/2021,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Negative
435111,L'Oreal Paris,16608046,Quality,The product did not even last for 5 days,Simmi Mehta,12/1/2021,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Negative
435111,L'Oreal Paris,13942091,Waste of money,I regret purchasing this. Does not help in cat eyeliner and even liner doesnot work perfectly,G.S. Mantri,22/7/2020,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2020,Negative
435111,L'Oreal Paris,12260314,Not good,The product doesn’t dry up and smudges. I t makes u look very patchy from your eyes.,Komal Chugh,20/1/2020,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2020,Negative
435111,L'Oreal Paris,11464239,Bad product,"It's very bad product after 2 use it get lighter and now it's not working at all. I don't recommend it to buy anyone. Waste of money. Rather, use liquid eyeliner.",ritu bhati,27/11/2019,1,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Negative
435111,L'Oreal Paris,11195827,The best eyeliner I have ever used.,Just the kind of product that I was looking for. I can wear it all day long and it won’t smudge even a bit. Definitely gonna re-purchase.,Nilima Todulkar,6/11/2019,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,10641282,Worth,Must buy to make your eyes more beautiful.,Supriya jaiswal,28/9/2019,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,10347268,Dark and bold,This has actually helped me do the cat-eye look I never thought possible. Perfect pen tip for easy application.,Paroma Sharma,5/9/2019,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,10180348,Perfect cat eye,Very good liner. Beautiful line in one stroke.Thank you Nykaa as they always maintain the quality of products.,Sucharita Sinha,21/8/2019,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,10151881,Excellent,Liner tip is soft r very easy to draw...but colour is not so dark black,Oishee Chatterjee,19/8/2019,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,10074272,Best eyeliner ever,"Smudge-proof, waterproof Easy application, jet black.",Saujanya Guha,13/8/2019,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,20797500,Amazing,The quality is very good and this is a unique and nice product,X Y,8/10/2021,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,18720337,WOW!,This is amazing! Very useful for eye makeup. Its super smooth and easy to apply.,Damon Salvatore,1/6/2021,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,17415940,Love it,Beautiful black liquid liner. Tip is really good and the accessory attached to the cap helps in making perfect cat eye. Its non smudging and waterproof. Lasts all day.,Abhi Gajera,16/3/2021,5,FALSE,FALSE,,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,6053019,Cat eyeliner,Liner application is very easy with this cap and gives a cat look easily if applied correctly.,Smita Kori ,19/7/2019,2,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Negative
435111,L'Oreal Paris,22804167,Not transfer proof,This transfers on the lid even after drying.,Mriganka Gupta,6/2/2022,2,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Negative
435111,L'Oreal Paris,26860390,Deep colour and long stay,"Overall liner is good, but the wing hole in cap is useless. It doesn’t give accurate shape also you might end up damaging your brush tip",vishakha verma,26/7/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,17226520,Just fine,So i was quite excited about this one. But i found that stencil was not very handy n also the felt tip also gave up just after ywo application. I had to shake the eyeliner like a pen many times n thenit started to draw again.so cocept is good but the execution part of the product is not at all up to the mark.,kirti vashistha,28/2/2021,2,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Negative
435111,L'Oreal Paris,26567529,One can try it!,Stays long. True to its description.,Shruti Mishra,13/7/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,25122644,Doesn't last long,The liner smudges at the end of day even if you're not sweaty. Good finish but not good stay.,Shivali Singh,17/5/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,23409988,Good,"The liner glides on easily. The stencil is a bit tricky, u have to get used to it. It is waterproof and smudge proof.",Fathima Ruhi,14/3/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,22396251,Good one,Does the job pretty well. Haven’t tried the wing yet. It is goof as an eyeliner,Monisha NS,12/1/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,22287775,Good product,Good quality…has a nice jet black colour…works in one swipe,Saloni Kubadia,4/1/2022,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Positive
435111,L'Oreal Paris,17556030,Liner is great. Stencil didn’t help much,"So the liner is very nice with a matte finish, felt like tip and it’s waterproof and dark. I bought this on sale so the quantity didn’t pinch me a lot. The stencil didn’t really work for me maybe since I have hooded eyes, so not all eye liner shapes look nice on me. I probably won’t buy this again though knowing that the amount I pay accounts for the stencil as well, so I’ll look for cheaper options for next time. But this is good for now",Riddhi Takyar,28/3/2021,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Positive
435111,L'Oreal Paris,11305062,One stroke,"Gives you a perfect liner in a single stroke, smudge-proof and easy to remove it off.",Nupur Kumar,14/11/2019,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,10560405,Must buy product.,"It has a glossy finish but the product is so amazing, it's easy to apply. I was really bad at applying eyeliner but this helped me to improve my skills.",Preeia Hemnanee,22/9/2019,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,4765684,Awesome black eye liner,This eyeliner is very handy for winged precision. It's jet black and has a brush tip which is easy to use. Totally worth it.,Juhi,13/4/2019,4,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Positive
435111,L'Oreal Paris,22162766,This an average liner,This pen liner is nothing when compared to colorbar matte liner and faces matte liner given its price. It tends to stick above the crease line when given a dramatic look.,Subhasree Chakraborty,26/12/2021,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Neutral
435111,L'Oreal Paris,21622945,The liner smudges,The liner though said to be waterproof smudges and wears off within 8 hours,Alka Bhardwaj,27/11/2021,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Neutral
435111,L'Oreal Paris,14465225,It's an okay product.,"This isn't your dream eyeliner, nor is it your nightmare. It gives you what a basic pen eyeliner should do. Colorpayoff is ok and it's black enough. Smoothness in application is ok. Wear test passed at 12 hours. Little overpriced but the brand quality has been maintained. The whole stencil thing is a waste for most people though. The best thing to do is practise a cateye without the stencil guide. Beginners are bound to mess up the stencil worse than freehand anyways. When the stencil is lifted it can spread ink, color bleeding, etc. Don't pick this product just for the stencil?",Sanitha Aboobacker,21/8/2020,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2020,Neutral
435111,L'Oreal Paris,11676149,Okay,I loved this product initially. It was easy to you the pigmentation was good but recently it has started leaking and the tip brush also started getting torn out.,Usma Farheen,5/12/2019,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Neutral
435111,L'Oreal Paris,11237624,Okayish,"Product starts cracking off by afternoon. It doesn't dry as quickly as the liquid liners do, so I've had it stuck to my upper eyelid accidentally a few times.",Shruti Gosavi,9/11/2019,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Neutral
435111,L'Oreal Paris,10897845,Its good product.,So i tried using the wing well honestly it didn't do his job but the liner is good and long-lasting.,Punika Gurtata,15/10/2019,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2019,Neutral
435111,L'Oreal Paris,25792574,Decent liner,Overall happy. Lasts for a few hours,Ipcita Malik,12/6/2022,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2022,Neutral
435111,L'Oreal Paris,17294902,Love it but😔,I like this eyeliner very much... I had purchased this 2 or 3 times I guess...and give amazing look...but the one thing I don’t like in it that after the use of 10 to 15 times it start leaking out...yes the drops coming out from the tip....,Yamini Bhatt,7/3/2021,3,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Neutral
435111,L'Oreal Paris,17740061,Not worth it.,"Plz do not invest on this liner, its waste of money..reason after applying its make mark of liner upper eye area and stick on eye to upper eye.",preeti sindhu,10/4/2021,2,TRUE,FALSE,Verified Buyer,L'Oreal Paris Flash Cat Eye Eyeliner - Black,799,799,4.1,629,,https://www.nykaa.com/l-oreal-paris-flash-cat-eye-eyeliner-black/p/435111,2021,Negative
